Gender,Season,DayNum,ID,y,p,route,model,capacity,block
M,2017,139,2017_1332_1348,1,0.7455550455286156,M_rankings,logistic,32,cap_32
M,2017,139,2017_1181_1376,0,0.8683841375543426,M_rankings,logistic,32,cap_32
M,2017,139,2017_1153_1417,0,0.6183574184253027,M_rankings,logistic,32,cap_32
M,2017,143,2017_1211_1452,1,0.6768982932119411,M_rankings,logistic,32,cap_32
M,2017,143,2017_1242_1345,1,0.7377315531370394,M_rankings,logistic,32,cap_32
M,2017,143,2017_1276_1332,0,0.39137821322362953,M_rankings,logistic,32,cap_32
M,2017,143,2017_1112_1462,0,0.7758948826071588,M_rankings,logistic,32,cap_32
M,2017,144,2017_1196_1458,1,0.4614469459196933,M_rankings,logistic,32,cap_32
M,2017,144,2017_1246_1417,1,0.7764629767902865,M_rankings,logistic,32,cap_32
M,2017,144,2017_1139_1314,0,0.19475873010960165,M_rankings,logistic,32,cap_32
M,2017,144,2017_1124_1376,0,0.7758458589775459,M_rankings,logistic,32,cap_32
M,2017,145,2017_1211_1462,1,0.8701337645398808,M_rankings,logistic,32,cap_32
M,2017,145,2017_1242_1332,0,0.677629366653977,M_rankings,logistic,32,cap_32
M,2017,146,2017_1246_1314,0,0.5203219198839761,M_rankings,logistic,32,cap_32
M,2017,146,2017_1196_1376,0,0.758206600321504,M_rankings,logistic,32,cap_32
M,2017,152,2017_1211_1376,1,0.8923155457412864,M_rankings,logistic,32,cap_32
M,2017,152,2017_1314_1332,1,0.6480388708031006,M_rankings,logistic,32,cap_32
M,2017,154,2017_1211_1314,0,0.5567388865322278,M_rankings,logistic,32,cap_32
M,2017,134,2017_1243_1448,1,0.6853534558285532,M_rankings,logistic,64,cap_64
M,2017,134,2017_1291_1309,1,0.4270914868088711,M_rankings,logistic,64,cap_64
M,2017,135,2017_1300_1413,0,0.3982972747862614,M_rankings,logistic,64,cap_64
M,2017,135,2017_1344_1425,0,0.4567967060118577,M_rankings,logistic,64,cap_64
M,2017,136,2017_1112_1315,1,0.9729710925345021,M_rankings,logistic,64,cap_64
M,2017,136,2017_1139_1457,1,0.777392424518108,M_rankings,logistic,64,cap_64
M,2017,136,2017_1190_1196,0,0.11309393668674006,M_rankings,logistic,64,cap_64
M,2017,136,2017_1195_1199,0,0.08710944748344351,M_rankings,logistic,64,cap_64
M,2017,136,2017_1211_1355,1,0.9822608977541195,M_rankings,logistic,64,cap_64
M,2017,136,2017_1235_1305,1,0.7770513184063145,M_rankings,logistic,64,cap_64
M,2017,136,2017_1278_1292,0,0.5715992504840123,M_rankings,logistic,64,cap_64
M,2017,136,2017_1321_1435,1,0.4637758413962523,M_rankings,logistic,64,cap_64
M,2017,136,2017_1323_1343,1,0.5043426398080644,M_rankings,logistic,64,cap_64
M,2017,136,2017_1345_1436,1,0.8098350219102315,M_rankings,logistic,64,cap_64
M,2017,136,2017_1388_1433,1,0.8251785971794234,M_rankings,logistic,64,cap_64
M,2017,136,2017_1291_1437,0,0.0021949283233809735,M_rankings,logistic,64,cap_64
M,2017,136,2017_1423_1438,0,0.13754637374179657,M_rankings,logistic,64,cap_64
M,2017,136,2017_1137_1452,0,0.12400300758272526,M_rankings,logistic,64,cap_64
M,2017,136,2017_1439_1458,0,0.17162670221278198,M_rankings,logistic,64,cap_64
M,2017,136,2017_1268_1462,0,0.44191066426208886,M_rankings,logistic,64,cap_64
M,2017,137,2017_1116_1371,1,0.3696433724653123,M_rankings,logistic,64,cap_64
M,2017,137,2017_1124_1308,1,0.9025644337408372,M_rankings,logistic,64,cap_64
M,2017,137,2017_1153_1243,1,0.5475756455359746,M_rankings,logistic,64,cap_64
M,2017,137,2017_1181_1407,1,0.9826451704242675,M_rankings,logistic,64,cap_64
M,2017,137,2017_1242_1413,1,0.9926039891749713,M_rankings,logistic,64,cap_64
M,2017,137,2017_1246_1297,1,0.9836869170434197,M_rankings,logistic,64,cap_64
M,2017,137,2017_1240_1257,0,0.012339155309221972,M_rankings,logistic,64,cap_64
M,2017,137,2017_1276_1329,1,0.4472340171065661,M_rankings,logistic,64,cap_64
M,2017,137,2017_1274_1277,0,0.571090133567425,M_rankings,logistic,64,cap_64
M,2017,137,2017_1314_1411,1,0.9977075749120354,M_rankings,logistic,64,cap_64
M,2017,137,2017_1233_1332,0,0.09122046283744578,M_rankings,logistic,64,cap_64
M,2017,137,2017_1166_1348,0,0.4712374213986068,M_rankings,logistic,64,cap_64
M,2017,137,2017_1266_1376,0,0.7773478399945017,M_rankings,logistic,64,cap_64
M,2017,137,2017_1245_1417,0,0.2582995278078884,M_rankings,logistic,64,cap_64
M,2017,137,2017_1374_1425,0,0.7996105463564467,M_rankings,logistic,64,cap_64
M,2017,137,2017_1173_1455,0,0.23420879577552117,M_rankings,logistic,64,cap_64
M,2017,138,2017_1112_1388,1,0.4765672805222398,M_rankings,logistic,64,cap_64
M,2017,138,2017_1139_1292,1,0.7938035069366285,M_rankings,logistic,64,cap_64
M,2017,138,2017_1196_1438,1,0.5631397094022459,M_rankings,logistic,64,cap_64
M,2017,138,2017_1211_1321,1,0.8469268009498445,M_rankings,logistic,64,cap_64
M,2017,138,2017_1235_1345,0,0.5929931150375924,M_rankings,logistic,64,cap_64
M,2017,138,2017_1323_1452,0,0.3460054790630048,M_rankings,logistic,64,cap_64
M,2017,138,2017_1437_1458,0,0.8929064006338577,M_rankings,logistic,64,cap_64
M,2017,138,2017_1199_1462,0,0.5537757546107578,M_rankings,logistic,64,cap_64
M,2017,139,2017_1124_1425,1,0.8308453818016823,M_rankings,logistic,64,cap_64
M,2017,139,2017_1242_1277,1,0.8489650889571342,M_rankings,logistic,64,cap_64
M,2017,139,2017_1246_1455,1,0.7468417802908992,M_rankings,logistic,64,cap_64
M,2017,139,2017_1257_1276,0,0.784702029721156,M_rankings,logistic,64,cap_64
M,2017,139,2017_1116_1314,0,0.07903963143010245,M_rankings,logistic,64,cap_64
M,2017,139,2017_1332_1348,1,0.7417191847480634,M_rankings,logistic,64,cap_64
M,2017,139,2017_1181_1376,0,0.924674670862936,M_rankings,logistic,64,cap_64
M,2017,139,2017_1153_1417,0,0.5631978086539254,M_rankings,logistic,64,cap_64
M,2017,143,2017_1211_1452,1,0.716087764863027,M_rankings,logistic,64,cap_64
M,2017,143,2017_1242_1345,1,0.7664400762579492,M_rankings,logistic,64,cap_64
M,2017,143,2017_1276_1332,0,0.4145558194341028,M_rankings,logistic,64,cap_64
M,2017,143,2017_1112_1462,0,0.7077748880610266,M_rankings,logistic,64,cap_64
M,2017,144,2017_1196_1458,1,0.7081974669240454,M_rankings,logistic,64,cap_64
M,2017,144,2017_1246_1417,1,0.8559510593438069,M_rankings,logistic,64,cap_64
M,2017,144,2017_1139_1314,0,0.21397427881030512,M_rankings,logistic,64,cap_64
M,2017,144,2017_1124_1376,0,0.8253430120795415,M_rankings,logistic,64,cap_64
M,2017,145,2017_1211_1462,1,0.8049318145363553,M_rankings,logistic,64,cap_64
M,2017,145,2017_1242_1332,0,0.7197868953098259,M_rankings,logistic,64,cap_64
M,2017,146,2017_1246_1314,0,0.5065819963718655,M_rankings,logistic,64,cap_64
M,2017,146,2017_1196_1376,0,0.9042413491985135,M_rankings,logistic,64,cap_64
M,2017,152,2017_1211_1376,1,0.91733515113923,M_rankings,logistic,64,cap_64
M,2017,152,2017_1314_1332,1,0.7161712585000652,M_rankings,logistic,64,cap_64
M,2017,154,2017_1211_1314,0,0.49467002514935837,M_rankings,logistic,64,cap_64
M,2017,134,2017_1243_1448,1,0.5590700007164857,M_rankings,logistic,128,cap_128
M,2017,134,2017_1291_1309,1,0.3662167959183698,M_rankings,logistic,128,cap_128
M,2017,135,2017_1300_1413,0,0.634897582614991,M_rankings,logistic,128,cap_128
M,2017,135,2017_1344_1425,0,0.2284815953632518,M_rankings,logistic,128,cap_128
M,2017,136,2017_1112_1315,1,0.9856555632818799,M_rankings,logistic,128,cap_128
M,2017,136,2017_1139_1457,1,0.8318828814959726,M_rankings,logistic,128,cap_128
M,2017,136,2017_1190_1196,0,0.08138460458412422,M_rankings,logistic,128,cap_128
M,2017,136,2017_1195_1199,0,0.05362763763982675,M_rankings,logistic,128,cap_128
M,2017,136,2017_1211_1355,1,0.9935841047770109,M_rankings,logistic,128,cap_128
M,2017,136,2017_1235_1305,1,0.8245344607067553,M_rankings,logistic,128,cap_128
M,2017,136,2017_1278_1292,0,0.2420216073141564,M_rankings,logistic,128,cap_128
M,2017,136,2017_1321_1435,1,0.8042493337671448,M_rankings,logistic,128,cap_128
M,2017,136,2017_1323_1343,1,0.423482959731891,M_rankings,logistic,128,cap_128
M,2017,136,2017_1345_1436,1,0.7511477051993529,M_rankings,logistic,128,cap_128
M,2017,136,2017_1388_1433,1,0.9099845813465381,M_rankings,logistic,128,cap_128
M,2017,136,2017_1291_1437,0,0.0015175023527718157,M_rankings,logistic,128,cap_128
M,2017,136,2017_1423_1438,0,0.1455902825289055,M_rankings,logistic,128,cap_128
M,2017,136,2017_1137_1452,0,0.031012926378018058,M_rankings,logistic,128,cap_128
M,2017,136,2017_1439_1458,0,0.1607407793975455,M_rankings,logistic,128,cap_128
M,2017,136,2017_1268_1462,0,0.6000628372666608,M_rankings,logistic,128,cap_128
M,2017,137,2017_1116_1371,1,0.32142966912149656,M_rankings,logistic,128,cap_128
M,2017,137,2017_1124_1308,1,0.9632330396990616,M_rankings,logistic,128,cap_128
M,2017,137,2017_1153_1243,1,0.6116033519554795,M_rankings,logistic,128,cap_128
M,2017,137,2017_1181_1407,1,0.9924620822036235,M_rankings,logistic,128,cap_128
M,2017,137,2017_1242_1413,1,0.9962488917704643,M_rankings,logistic,128,cap_128
M,2017,137,2017_1246_1297,1,0.9944288473343419,M_rankings,logistic,128,cap_128
M,2017,137,2017_1240_1257,0,0.010365391020459802,M_rankings,logistic,128,cap_128
M,2017,137,2017_1276_1329,1,0.881258249378008,M_rankings,logistic,128,cap_128
M,2017,137,2017_1274_1277,0,0.6699925983175086,M_rankings,logistic,128,cap_128
M,2017,137,2017_1314_1411,1,0.9984621648256212,M_rankings,logistic,128,cap_128
M,2017,137,2017_1233_1332,0,0.02994401407419961,M_rankings,logistic,128,cap_128
M,2017,137,2017_1166_1348,0,0.4727951355278364,M_rankings,logistic,128,cap_128
M,2017,137,2017_1266_1376,0,0.3076792949122461,M_rankings,logistic,128,cap_128
M,2017,137,2017_1245_1417,0,0.14743789176289934,M_rankings,logistic,128,cap_128
M,2017,137,2017_1374_1425,0,0.6679325604104314,M_rankings,logistic,128,cap_128
M,2017,137,2017_1173_1455,0,0.2997773489991641,M_rankings,logistic,128,cap_128
M,2017,138,2017_1112_1388,1,0.2453751534237334,M_rankings,logistic,128,cap_128
M,2017,138,2017_1139_1292,1,0.5796469995898567,M_rankings,logistic,128,cap_128
M,2017,138,2017_1196_1438,1,0.5383022662651806,M_rankings,logistic,128,cap_128
M,2017,138,2017_1211_1321,1,0.8056881056271958,M_rankings,logistic,128,cap_128
M,2017,138,2017_1235_1345,0,0.3789311238019335,M_rankings,logistic,128,cap_128
M,2017,138,2017_1323_1452,0,0.2911557321342472,M_rankings,logistic,128,cap_128
M,2017,138,2017_1437_1458,0,0.8554508404433812,M_rankings,logistic,128,cap_128
M,2017,138,2017_1199_1462,0,0.7361269817406697,M_rankings,logistic,128,cap_128
M,2017,139,2017_1124_1425,1,0.850003068585048,M_rankings,logistic,128,cap_128
M,2017,139,2017_1242_1277,1,0.912090250955304,M_rankings,logistic,128,cap_128
M,2017,139,2017_1246_1455,1,0.9175155307536097,M_rankings,logistic,128,cap_128
M,2017,139,2017_1257_1276,0,0.7218871351419485,M_rankings,logistic,128,cap_128
M,2017,139,2017_1116_1314,0,0.04428772884578214,M_rankings,logistic,128,cap_128
M,2017,139,2017_1332_1348,1,0.8304708976253773,M_rankings,logistic,128,cap_128
M,2017,139,2017_1181_1376,0,0.8493648158903708,M_rankings,logistic,128,cap_128
M,2017,139,2017_1153_1417,0,0.4106692554077218,M_rankings,logistic,128,cap_128
M,2017,143,2017_1211_1452,1,0.7109244978968432,M_rankings,logistic,128,cap_128
M,2017,143,2017_1242_1345,1,0.8305258553717081,M_rankings,logistic,128,cap_128
M,2017,143,2017_1276_1332,0,0.5873198663850621,M_rankings,logistic,128,cap_128
M,2017,143,2017_1112_1462,0,0.6454289304984717,M_rankings,logistic,128,cap_128
M,2017,144,2017_1196_1458,1,0.6925867755078342,M_rankings,logistic,128,cap_128
M,2017,144,2017_1246_1417,1,0.9079887818978687,M_rankings,logistic,128,cap_128
M,2017,144,2017_1139_1314,0,0.0726749871980798,M_rankings,logistic,128,cap_128
M,2017,144,2017_1124_1376,0,0.7410071458183193,M_rankings,logistic,128,cap_128
M,2017,145,2017_1211_1462,1,0.900833822057306,M_rankings,logistic,128,cap_128
M,2017,145,2017_1242_1332,0,0.7524885509177723,M_rankings,logistic,128,cap_128
M,2017,146,2017_1246_1314,0,0.5170601143835116,M_rankings,logistic,128,cap_128
M,2017,146,2017_1196_1376,0,0.7984096790810616,M_rankings,logistic,128,cap_128
M,2017,152,2017_1211_1376,1,0.8864076702396857,M_rankings,logistic,128,cap_128
M,2017,152,2017_1314_1332,1,0.8269085486593326,M_rankings,logistic,128,cap_128
M,2017,154,2017_1211_1314,0,0.3755000411285168,M_rankings,logistic,128,cap_128
M,2017,134,2017_1243_1448,1,0.9603152457181032,M_rankings,logistic,256,cap_256
M,2017,134,2017_1291_1309,1,0.7593077151999342,M_rankings,logistic,256,cap_256
M,2017,135,2017_1300_1413,0,0.9758646489320615,M_rankings,logistic,256,cap_256
M,2017,135,2017_1344_1425,0,0.7428864027289863,M_rankings,logistic,256,cap_256
M,2017,136,2017_1112_1315,1,0.9929121851354359,M_rankings,logistic,256,cap_256
M,2017,136,2017_1139_1457,1,0.4099847289102763,M_rankings,logistic,256,cap_256
M,2017,136,2017_1190_1196,0,0.1152077984173494,M_rankings,logistic,256,cap_256
M,2017,136,2017_1195_1199,0,0.17382664837986667,M_rankings,logistic,256,cap_256
M,2017,136,2017_1211_1355,1,0.9902330476534661,M_rankings,logistic,256,cap_256
M,2017,136,2017_1235_1305,1,0.9827736018821369,M_rankings,logistic,256,cap_256
M,2017,136,2017_1278_1292,0,0.08522617877798866,M_rankings,logistic,256,cap_256
M,2017,136,2017_1321_1435,1,0.8265007697135304,M_rankings,logistic,256,cap_256
M,2017,136,2017_1323_1343,1,0.11236728259626938,M_rankings,logistic,256,cap_256
M,2017,136,2017_1345_1436,1,0.33266478570128927,M_rankings,logistic,256,cap_256
M,2017,136,2017_1388_1433,1,0.8708271063367659,M_rankings,logistic,256,cap_256
M,2017,136,2017_1291_1437,0,0.0004278589543793565,M_rankings,logistic,256,cap_256
M,2017,136,2017_1423_1438,0,0.0033962364275146317,M_rankings,logistic,256,cap_256
M,2017,136,2017_1137_1452,0,0.011883159122584752,M_rankings,logistic,256,cap_256
M,2017,136,2017_1439_1458,0,0.10884700813791176,M_rankings,logistic,256,cap_256
M,2017,136,2017_1268_1462,0,0.972388354511279,M_rankings,logistic,256,cap_256
M,2017,137,2017_1116_1371,1,0.2873103329250879,M_rankings,logistic,256,cap_256
M,2017,137,2017_1124_1308,1,0.9791715435316941,M_rankings,logistic,256,cap_256
M,2017,137,2017_1153_1243,1,0.13909351132336378,M_rankings,logistic,256,cap_256
M,2017,137,2017_1181_1407,1,0.9966520341764926,M_rankings,logistic,256,cap_256
M,2017,137,2017_1242_1413,1,0.9990526197258336,M_rankings,logistic,256,cap_256
M,2017,137,2017_1246_1297,1,0.9963754462342678,M_rankings,logistic,256,cap_256
M,2017,137,2017_1240_1257,0,0.000440708090234887,M_rankings,logistic,256,cap_256
M,2017,137,2017_1276_1329,1,0.9874767932691608,M_rankings,logistic,256,cap_256
M,2017,137,2017_1274_1277,0,0.9081747707145281,M_rankings,logistic,256,cap_256
M,2017,137,2017_1314_1411,1,0.9999555622336351,M_rankings,logistic,256,cap_256
M,2017,137,2017_1233_1332,0,0.08149272232161597,M_rankings,logistic,256,cap_256
M,2017,137,2017_1166_1348,0,0.8280933929369029,M_rankings,logistic,256,cap_256
M,2017,137,2017_1266_1376,0,0.5249631925859062,M_rankings,logistic,256,cap_256
M,2017,137,2017_1245_1417,0,0.016134662045552917,M_rankings,logistic,256,cap_256
M,2017,137,2017_1374_1425,0,0.853757316240754,M_rankings,logistic,256,cap_256
M,2017,137,2017_1173_1455,0,0.16295309792467916,M_rankings,logistic,256,cap_256
M,2017,138,2017_1112_1388,1,0.3515517671994775,M_rankings,logistic,256,cap_256
M,2017,138,2017_1139_1292,1,0.4222138486955545,M_rankings,logistic,256,cap_256
M,2017,138,2017_1196_1438,1,0.16860529094375187,M_rankings,logistic,256,cap_256
M,2017,138,2017_1211_1321,1,0.6795770653916859,M_rankings,logistic,256,cap_256
M,2017,138,2017_1235_1345,0,0.6234399634221401,M_rankings,logistic,256,cap_256
M,2017,138,2017_1323_1452,0,0.21327458586543435,M_rankings,logistic,256,cap_256
M,2017,138,2017_1437_1458,0,0.9791509431725453,M_rankings,logistic,256,cap_256
M,2017,138,2017_1199_1462,0,0.8655447906364138,M_rankings,logistic,256,cap_256
M,2017,139,2017_1124_1425,1,0.8955853868434411,M_rankings,logistic,256,cap_256
M,2017,139,2017_1242_1277,1,0.9118289348666538,M_rankings,logistic,256,cap_256
M,2017,139,2017_1246_1455,1,0.9632375224589977,M_rankings,logistic,256,cap_256
M,2017,139,2017_1257_1276,0,0.7955267209694266,M_rankings,logistic,256,cap_256
M,2017,139,2017_1116_1314,0,0.03462940353437105,M_rankings,logistic,256,cap_256
M,2017,139,2017_1332_1348,1,0.9759418104542048,M_rankings,logistic,256,cap_256
M,2017,139,2017_1181_1376,0,0.8337811692245274,M_rankings,logistic,256,cap_256
M,2017,139,2017_1153_1417,0,0.014328548032258803,M_rankings,logistic,256,cap_256
M,2017,143,2017_1211_1452,1,0.3268626092596199,M_rankings,logistic,256,cap_256
M,2017,143,2017_1242_1345,1,0.7917259800719029,M_rankings,logistic,256,cap_256
M,2017,143,2017_1276_1332,0,0.9284159909120011,M_rankings,logistic,256,cap_256
M,2017,143,2017_1112_1462,0,0.9757166602149345,M_rankings,logistic,256,cap_256
M,2017,144,2017_1196_1458,1,0.8184861555017642,M_rankings,logistic,256,cap_256
M,2017,144,2017_1246_1417,1,0.6465795416493932,M_rankings,logistic,256,cap_256
M,2017,144,2017_1139_1314,0,0.029942776253724268,M_rankings,logistic,256,cap_256
M,2017,144,2017_1124_1376,0,0.5129352585906076,M_rankings,logistic,256,cap_256
M,2017,145,2017_1211_1462,1,0.9714286910498466,M_rankings,logistic,256,cap_256
M,2017,145,2017_1242_1332,0,0.766648755111481,M_rankings,logistic,256,cap_256
M,2017,146,2017_1246_1314,0,0.6073753444199301,M_rankings,logistic,256,cap_256
M,2017,146,2017_1196_1376,0,0.9205462698998872,M_rankings,logistic,256,cap_256
M,2017,152,2017_1211_1376,1,0.8695266683188263,M_rankings,logistic,256,cap_256
M,2017,152,2017_1314_1332,1,0.8539026473970026,M_rankings,logistic,256,cap_256
M,2017,154,2017_1211_1314,0,0.3108534956503677,M_rankings,logistic,256,cap_256
M,2018,134,2018_1254_1347,0,0.46569975087915627,M_rankings,logistic,32,cap_32
M,2018,134,2018_1382_1417,1,0.2536558106685125,M_rankings,logistic,32,cap_32
M,2018,135,2018_1113_1393,0,0.39931380295125596,M_rankings,logistic,32,cap_32
M,2018,135,2018_1300_1411,0,0.6246124242117062,M_rankings,logistic,32,cap_32
M,2018,136,2018_1104_1439,1,0.29799394223236036,M_rankings,logistic,32,cap_32
M,2018,136,2018_1112_1138,0,0.9097022518268851,M_rankings,logistic,32,cap_32
M,2018,136,2018_1181_1233,1,0.9876402476937443,M_rankings,logistic,32,cap_32
M,2018,136,2018_1196_1382,1,0.7129125623047794,M_rankings,logistic,32,cap_32
M,2018,136,2018_1211_1422,1,0.9434383338542003,M_rankings,logistic,32,cap_32
M,2018,136,2018_1222_1361,1,0.5315128121972055,M_rankings,logistic,32,cap_32
M,2018,136,2018_1242_1335,1,0.974687735191158,M_rankings,logistic,32,cap_32
M,2018,136,2018_1172_1246,0,0.11928982220449608,M_rankings,logistic,32,cap_32
M,2018,136,2018_1260_1274,1,0.37143921362134036,M_rankings,logistic,32,cap_32
M,2018,136,2018_1276_1285,1,0.8700665173403489,M_rankings,logistic,32,cap_32
M,2018,136,2018_1326_1355,1,0.8056318859816649,M_rankings,logistic,32,cap_32
M,2018,136,2018_1328_1348,0,0.5281806255895312,M_rankings,logistic,32,cap_32
M,2018,136,2018_1301_1371,0,0.4357811775684519,M_rankings,logistic,32,cap_32
M,2018,136,2018_1397_1460,1,0.8395918929112989,M_rankings,logistic,32,cap_32
M,2018,136,2018_1372_1403,0,0.10007945652083561,M_rankings,logistic,32,cap_32
M,2018,136,2018_1347_1437,0,0.012342800732864312,M_rankings,logistic,32,cap_32
M,2018,137,2018_1120_1158,1,0.8136910987746864,M_rankings,logistic,32,cap_32
M,2018,137,2018_1116_1139,0,0.668236202715649,M_rankings,logistic,32,cap_32
M,2018,137,2018_1153_1209,1,0.9207955558513343,M_rankings,logistic,32,cap_32
M,2018,137,2018_1155_1308,1,0.6012494717289656,M_rankings,logistic,32,cap_32
M,2018,137,2018_1199_1281,1,0.5663529971312684,M_rankings,logistic,32,cap_32
M,2018,137,2018_1166_1243,0,0.7568370861689647,M_rankings,logistic,32,cap_32
M,2018,137,2018_1267_1455,1,0.06803304303916824,M_rankings,logistic,32,cap_32
M,2018,137,2018_1137_1277,0,0.04473573236896189,M_rankings,logistic,32,cap_32
M,2018,137,2018_1305_1400,1,0.6605653334476331,M_rankings,logistic,32,cap_32
M,2018,137,2018_1252_1314,0,0.022769709435789043,M_rankings,logistic,32,cap_32
M,2018,137,2018_1168_1345,0,0.036090604982248475,M_rankings,logistic,32,cap_32
M,2018,137,2018_1393_1395,1,0.6617291565538512,M_rankings,logistic,32,cap_32
M,2018,137,2018_1344_1401,0,0.2989536417903822,M_rankings,logistic,32,cap_32
M,2018,137,2018_1420_1438,1,0.020386549089374595,M_rankings,logistic,32,cap_32
M,2018,137,2018_1293_1452,0,0.1336927290454391,M_rankings,logistic,32,cap_32
M,2018,137,2018_1411_1462,0,0.013160581376636726,M_rankings,logistic,32,cap_32
M,2018,138,2018_1181_1348,1,0.8931112851671235,M_rankings,logistic,32,cap_32
M,2018,138,2018_1211_1326,1,0.7973958617278767,M_rankings,logistic,32,cap_32
M,2018,138,2018_1242_1371,1,0.8612714688971075,M_rankings,logistic,32,cap_32
